discipline_title;slug_game;event_title;event_gender;medal_type;participant_type;country_3_letter_code;";"
Athletics;los angeles-1984;4x100m relay men;Men;SILVER;GameTeam;JAM;
Athletics;los angeles-1984;4x100m relay men;Men;BRONZE;GameTeam;CAN;
Hockey;los angeles-1984;hockey men;Men;GOLD;GameTeam;PAK;
Hockey;los angeles-1984;hockey men;Men;SILVER;GameTeam;FRG;
Hockey;los angeles-1984;hockey men;Men;BRONZE;GameTeam;GBR;
Hockey;los angeles-1984;hockey women;Women;GOLD;GameTeam;NED;
Hockey;los angeles-1984;hockey women;Women;SILVER;GameTeam;FRG;
Hockey;los angeles-1984;hockey women;Women;BRONZE;GameTeam;USA;
Shooting;los angeles-1984;skeet (125 targets) mixed;Open;GOLD;Athlete;USA;
Shooting;los angeles-1984;skeet (125 targets) mixed;Open;SILVER;Athlete;DEN;
Shooting;los angeles-1984;skeet (125 targets) mixed;Open;BRONZE;Athlete;ITA;
Shooting;los angeles-1984;25m pistol 3030 shots women;Women;GOLD;Athlete;CAN;
Shooting;los angeles-1984;25m pistol 3030 shots women;Women;SILVER;Athlete;USA;
Shooting;los angeles-1984;25m pistol 3030 shots women;Women;BRONZE;Athlete;AUS;
Shooting;los angeles-1984;50m rifle 3 positions 3x20 shots women;Women;GOLD;Athlete;CHN;
Shooting;los angeles-1984;50m rifle 3 positions 3x20 shots women;Women;SILVER;Athlete;FRG;
Shooting;los angeles-1984;50m rifle 3 positions 3x20 shots women;Women;BRONZE;Athlete;USA;
Shooting;los angeles-1984;25m rapid fire pistol 60 shots men;Men;GOLD;Athlete;JPN;
Shooting;los angeles-1984;25m rapid fire pistol 60 shots men;Men;SILVER;Athlete;ROU;
Shooting;los angeles-1984;25m rapid fire pistol 60 shots men;Men;BRONZE;Athlete;FIN;
Shooting;los angeles-1984;50m rifle prone 60 shots men;Men;GOLD;Athlete;USA;
Shooting;los angeles-1984;50m rifle prone 60 shots men;Men;SILVER;Athlete;FRA;
Shooting;los angeles-1984;50m rifle prone 60 shots men;Men;BRONZE;Athlete;GBR;
Shooting;los angeles-1984;50m pistol 60 shots men;Men;GOLD;Athlete;CHN;
Shooting;los angeles-1984;50m pistol 60 shots men;Men;SILVER;Athlete;SWE;
Shooting;los angeles-1984;50m pistol 60 shots men;Men;BRONZE;Athlete;CHN;
Shooting;los angeles-1984;10m air rifle 40 shots women;Women;GOLD;Athlete;USA;
Shooting;los angeles-1984;10m air rifle 40 shots women;Women;SILVER;Athlete;ITA;
Shooting;los angeles-1984;10m air rifle 40 shots women;Women;BRONZE;Athlete;CHN;
Shooting;los angeles-1984;10m air rifle 60 shots men;Men;GOLD;Athlete;FRA;
Shooting;los angeles-1984;10m air rifle 60 shots men;Men;SILVER;Athlete;AUT;
Shooting;los angeles-1984;10m air rifle 60 shots men;Men;BRONZE;Athlete;GBR;
Shooting;los angeles-1984;50m running target 3030 shot men;Men;GOLD;Athlete;CHN;
Shooting;los angeles-1984;50m running target 3030 shot men;Men;SILVER;Athlete;COL;
Shooting;los angeles-1984;50m running target 3030 shot men;Men;BRONZE;Athlete;CHN;
Shooting;los angeles-1984;trap (125 targets) mixed;Open;GOLD;Athlete;ITA;
Shooting;los angeles-1984;trap (125 targets) mixed;Open;SILVER;Athlete;PER;
Shooting;los angeles-1984;trap (125 targets) mixed;Open;BRONZE;Athlete;USA;
Shooting;los angeles-1984;50m rifle 3 positions 3x40 shots men;Men;GOLD;Athlete;GBR;
Shooting;los angeles-1984;50m rifle 3 positions 3x40 shots men;Men;SILVER;Athlete;SUI;
Shooting;los angeles-1984;50m rifle 3 positions 3x40 shots men;Men;BRONZE;Athlete;GBR;
Wrestling;los angeles-1984;Lightweight, Greco-Roman (≤68 kilograms) Men;Men;GOLD;Athlete;YUG;
Wrestling;los angeles-1984;Lightweight, Greco-Roman (≤68 kilograms) Men;Men;SILVER;Athlete;FIN;
Wrestling;los angeles-1984;Lightweight, Greco-Roman (≤68 kilograms) Men;Men;BRONZE;Athlete;USA;
Wrestling;los angeles-1984;Featherweight, Freestyle (≤62 kilograms) Men;Men;GOLD;Athlete;USA;
Wrestling;los angeles-1984;Featherweight, Freestyle (≤62 kilograms) Men;Men;SILVER;Athlete;JPN;
Wrestling;los angeles-1984;Featherweight, Freestyle (≤62 kilograms) Men;Men;BRONZE;Athlete;KOR;
Wrestling;los angeles-1984;Middleweight, Freestyle (≤82 kilograms) Men;Men;GOLD;Athlete;USA;
Wrestling;los angeles-1984;Middleweight, Freestyle (≤82 kilograms) Men;Men;SILVER;Athlete;JPN;
Wrestling;los angeles-1984;Middleweight, Freestyle (≤82 kilograms) Men;Men;BRONZE;Athlete;CAN;
Wrestling;los angeles-1984;Bantamweight, Freestyle (≤57 kilograms) Men;Men;GOLD;Athlete;JPN;
Wrestling;los angeles-1984;Bantamweight, Freestyle (≤57 kilograms) Men;Men;SILVER;Athlete;USA;
Wrestling;los angeles-1984;Bantamweight, Freestyle (≤57 kilograms) Men;Men;BRONZE;Athlete;KOR;
Wrestling;los angeles-1984;Welterweight, Greco-Roman (≤74 kilograms) Men;Men;GOLD;Athlete;FIN;
Wrestling;los angeles-1984;Welterweight, Greco-Roman (≤74 kilograms) Men;Men;SILVER;Athlete;SWE;
Wrestling;los angeles-1984;Welterweight, Greco-Roman (≤74 kilograms) Men;Men;BRONZE;Athlete;ROU;
Wrestling;los angeles-1984;Lightweight, Freestyle (≤68 kilograms) Men;Men;GOLD;Athlete;KOR;
Wrestling;los angeles-1984;Lightweight, Freestyle (≤68 kilograms) Men;Men;SILVER;Athlete;USA;
Wrestling;los angeles-1984;Lightweight, Freestyle (≤68 kilograms) Men;Men;BRONZE;Athlete;FIN;
Wrestling;los angeles-1984;Heavyweight, Freestyle (≤100 kilograms) Men;Men;GOLD;Athlete;USA;
Wrestling;los angeles-1984;Heavyweight, Freestyle (≤100 kilograms) Men;Men;SILVER;Athlete;SYR;
Wrestling;los angeles-1984;Heavyweight, Freestyle (≤100 kilograms) Men;Men;BRONZE;Athlete;ROU;
Wrestling;los angeles-1984;Featherweight, Greco-Roman (≤62 kilograms) Men;Men;GOLD;Athlete;KOR;
Wrestling;los angeles-1984;Featherweight, Greco-Roman (≤62 kilograms) Men;Men;SILVER;Athlete;SWE;
Wrestling;los angeles-1984;Featherweight, Greco-Roman (≤62 kilograms) Men;Men;BRONZE;Athlete;SUI;
Wrestling;los angeles-1984;Super-Heavyweight, Greco-Roman (>100 kilograms) Men;Men;GOLD;Athlete;USA;
Wrestling;los angeles-1984;Super-Heavyweight, Greco-Roman (>100 kilograms) Men;Men;SILVER;Athlete;YUG;
Wrestling;los angeles-1984;Super-Heavyweight, Greco-Roman (>100 kilograms) Men;Men;BRONZE;Athlete;ROU;
Wrestling;los angeles-1984;Light-Flyweight, Greco-Roman (≤48 kilograms) Men;Men;GOLD;Athlete;ITA;
Wrestling;los angeles-1984;Light-Flyweight, Greco-Roman (≤48 kilograms) Men;Men;SILVER;Athlete;FRG;
Wrestling;los angeles-1984;Light-Flyweight, Greco-Roman (≤48 kilograms) Men;Men;BRONZE;Athlete;JPN;
Wrestling;los angeles-1984;Flyweight, Freestyle (≤52 kilograms) Men;Men;GOLD;Athlete;YUG;
Wrestling;los angeles-1984;Flyweight, Freestyle (≤52 kilograms) Men;Men;SILVER;Athlete;KOR;
Wrestling;los angeles-1984;Flyweight, Freestyle (≤52 kilograms) Men;Men;BRONZE;Athlete;JPN;
Wrestling;los angeles-1984;Light-Heavyweight, Greco-Roman (≤90 kilograms) Men;Men;GOLD;Athlete;USA;
Wrestling;los angeles-1984;Light-Heavyweight, Greco-Roman (≤90 kilograms) Men;Men;SILVER;Athlete;ROU;
Wrestling;los angeles-1984;Light-Heavyweight, Greco-Roman (≤90 kilograms) Men;Men;BRONZE;Athlete;SWE;
Wrestling;los angeles-1984;Bantamweight, Greco-Roman (≤57 kilograms) Men;Men;GOLD;Athlete;FRG;
Wrestling;los angeles-1984;Bantamweight, Greco-Roman (≤57 kilograms) Men;Men;SILVER;Athlete;JPN;
Wrestling;los angeles-1984;Bantamweight, Greco-Roman (≤57 kilograms) Men;Men;BRONZE;Athlete;GRE;
Wrestling;los angeles-1984;Flyweight, Greco-Roman (≤52 kilograms) Men;Men;GOLD;Athlete;JPN;
Wrestling;los angeles-1984;Flyweight, Greco-Roman (≤52 kilograms) Men;Men;SILVER;Athlete;MEX;
Wrestling;los angeles-1984;Flyweight, Greco-Roman (≤52 kilograms) Men;Men;BRONZE;Athlete;KOR;
Wrestling;los angeles-1984;Light-Flyweight, Freestyle (≤48 kilograms) Men;Men;GOLD;Athlete;USA;
Wrestling;los angeles-1984;Light-Flyweight, Freestyle (≤48 kilograms) Men;Men;SILVER;Athlete;JPN;
Wrestling;los angeles-1984;Light-Flyweight, Freestyle (≤48 kilograms) Men;Men;BRONZE;Athlete;KOR;
Wrestling;los angeles-1984;Super-Heavyweight, Freestyle (>100 kilograms) Men;Men;GOLD;Athlete;USA;
Wrestling;los angeles-1984;Super-Heavyweight, Freestyle (>100 kilograms) Men;Men;SILVER;Athlete;CAN;
Wrestling;los angeles-1984;Super-Heavyweight, Freestyle (>100 kilograms) Men;Men;BRONZE;Athlete;TUR;
Wrestling;los angeles-1984;Light-Heavyweight, Freestyle (≤90 kilograms) Men;Men;GOLD;Athlete;USA;
Wrestling;los angeles-1984;Light-Heavyweight, Freestyle (≤90 kilograms) Men;Men;SILVER;Athlete;JPN;
Wrestling;los angeles-1984;Light-Heavyweight, Freestyle (≤90 kilograms) Men;Men;BRONZE;Athlete;GBR;
Wrestling;los angeles-1984;Welterweight, Freestyle (≤74 kilograms) Men;Men;GOLD;Athlete;USA;
Wrestling;los angeles-1984;Welterweight, Freestyle (≤74 kilograms) Men;Men;SILVER;Athlete;FRG;
Wrestling;los angeles-1984;Welterweight, Freestyle (≤74 kilograms) Men;Men;BRONZE;Athlete;YUG;
Wrestling;los angeles-1984;Heavyweight, Greco-Roman (≤100 kilograms) Men;Men;GOLD;Athlete;ROU;
Wrestling;los angeles-1984;Heavyweight, Greco-Roman (≤100 kilograms) Men;Men;SILVER;Athlete;USA;
Wrestling;los angeles-1984;Heavyweight, Greco-Roman (≤100 kilograms) Men;Men;BRONZE;Athlete;YUG;
Wrestling;los angeles-1984;Middleweight, Greco-Roman (≤82 kilograms) Men;Men;GOLD;Athlete;ROU;
Wrestling;los angeles-1984;Middleweight, Greco-Roman (≤82 kilograms) Men;Men;SILVER;Athlete;GRE;
Wrestling;los angeles-1984;Middleweight, Greco-Roman (≤82 kilograms) Men;Men;BRONZE;Athlete;SWE;
Diving;los angeles-1984;10m platform women;Women;GOLD;Athlete;CHN;
Diving;los angeles-1984;10m platform women;Women;SILVER;Athlete;USA;
Diving;los angeles-1984;10m platform women;Women;BRONZE;Athlete;USA;
Diving;los angeles-1984;3m springboard women;Women;GOLD;Athlete;CAN;
Diving;los angeles-1984;3m springboard women;Women;SILVER;Athlete;USA;
Diving;los angeles-1984;3m springboard women;Women;BRONZE;Athlete;USA;
Diving;los angeles-1984;10m platform men;Men;GOLD;Athlete;USA;
Diving;los angeles-1984;10m platform men;Men;SILVER;Athlete;USA;
Diving;los angeles-1984;10m platform men;Men;BRONZE;Athlete;CHN;
Diving;los angeles-1984;3m springboard men;Men;GOLD;Athlete;USA;
Diving;los angeles-1984;3m springboard men;Men;SILVER;Athlete;CHN;
Diving;los angeles-1984;3m springboard men;Men;BRONZE;Athlete;USA;
Boxing;los angeles-1984;67-71kg lightmiddleweight men;Men;GOLD;Athlete;USA;
Boxing;los angeles-1984;67-71kg lightmiddleweight men;Men;SILVER;Athlete;CAN;
Boxing;los angeles-1984;67-71kg lightmiddleweight men;Men;BRONZE;Athlete;FRA;
Boxing;los angeles-1984;67-71kg lightmiddleweight men;Men;BRONZE;Athlete;FRG;
Boxing;los angeles-1984;48-51kg flyweight men;Men;GOLD;Athlete;USA;
Boxing;los angeles-1984;48-51kg flyweight men;Men;SILVER;Athlete;YUG;
Boxing;los angeles-1984;48-51kg flyweight men;Men;BRONZE;Athlete;KEN;
Boxing;los angeles-1984;48-51kg flyweight men;Men;BRONZE;Athlete;TUR;
Boxing;los angeles-1984;81-91kg heavyweight men;Men;GOLD;Athlete;USA;
Boxing;los angeles-1984;81-91kg heavyweight men;Men;SILVER;Athlete;CAN;
Boxing;los angeles-1984;81-91kg heavyweight men;Men;BRONZE;Athlete;ITA;
Boxing;los angeles-1984;81-91kg heavyweight men;Men;BRONZE;Athlete;NED;
Boxing;los angeles-1984;75-81kg lightheavyweight men;Men;GOLD;Athlete;YUG;
Boxing;los angeles-1984;75-81kg lightheavyweight men;Men;SILVER;Athlete;NZL;
Boxing;los angeles-1984;75-81kg lightheavyweight men;Men;BRONZE;Athlete;USA;
Boxing;los angeles-1984;75-81kg lightheavyweight men;Men;BRONZE;Athlete;ALG;
Boxing;los angeles-1984;54-57kg featherweight men;Men;GOLD;Athlete;USA;
Boxing;los angeles-1984;54-57kg featherweight men;Men;SILVER;Athlete;NGR;
Boxing;los angeles-1984;54-57kg featherweight men;Men;BRONZE;Athlete;TUR;
Boxing;los angeles-1984;54-57kg featherweight men;Men;BRONZE;Athlete;VEN;
Boxing;los angeles-1984;48kg lightflyweight men;Men;GOLD;Athlete;USA;
Boxing;los angeles-1984;48kg lightflyweight men;Men;SILVER;Athlete;ITA;
Boxing;los angeles-1984;48kg lightflyweight men;Men;BRONZE;Athlete;VEN;
Boxing;los angeles-1984;48kg lightflyweight men;Men;BRONZE;Athlete;ZAM;
Boxing;los angeles-1984;63.5-67kg welterweight men;Men;GOLD;Athlete;USA;
Boxing;los angeles-1984;63.5-67kg welterweight men;Men;SILVER;Athlete;KOR;
Boxing;los angeles-1984;63.5-67kg welterweight men;Men;BRONZE;Athlete;FIN;
Boxing;los angeles-1984;63.5-67kg welterweight men;Men;BRONZE;Athlete;ITA;
Boxing;los angeles-1984;51-54kg bantamweight men;Men;GOLD;Athlete;ITA;
Boxing;los angeles-1984;51-54kg bantamweight men;Men;SILVER;Athlete;MEX;
Boxing;los angeles-1984;51-54kg bantamweight men;Men;BRONZE;Athlete;CAN;
Boxing;los angeles-1984;51-54kg bantamweight men;Men;BRONZE;Athlete;DOM;
Boxing;los angeles-1984;57-60kg lightweight men;Men;GOLD;Athlete;USA;
Boxing;los angeles-1984;57-60kg lightweight men;Men;SILVER;Athlete;PUR;
Boxing;los angeles-1984;57-60kg lightweight men;Men;BRONZE;Athlete;CMR;
Boxing;los angeles-1984;57-60kg lightweight men;Men;BRONZE;Athlete;KOR;
Boxing;los angeles-1984;60-63.5kg lightwelterweigh men;Men;GOLD;Athlete;USA;
Boxing;los angeles-1984;60-63.5kg lightwelterweigh men;Men;SILVER;Athlete;THA;
Boxing;los angeles-1984;60-63.5kg lightwelterweigh men;Men;BRONZE;Athlete;YUG;
Boxing;los angeles-1984;60-63.5kg lightwelterweigh men;Men;BRONZE;Athlete;ROU;
Boxing;los angeles-1984;91kg super heavyweight men;Men;GOLD;Athlete;USA;
Boxing;los angeles-1984;91kg super heavyweight men;Men;SILVER;Athlete;ITA;
Boxing;los angeles-1984;91kg super heavyweight men;Men;BRONZE;Athlete;GBR;
Boxing;los angeles-1984;91kg super heavyweight men;Men;BRONZE;Athlete;YUG;
Boxing;los angeles-1984;71-75kg men;Men;GOLD;Athlete;KOR;
Boxing;los angeles-1984;71-75kg men;Men;SILVER;Athlete;USA;
Boxing;los angeles-1984;71-75kg men;Men;BRONZE;Athlete;ALG;
Boxing;los angeles-1984;71-75kg men;Men;BRONZE;Athlete;PUR;
Archery;los angeles-1984;individual FITA round men;Men;GOLD;Athlete;USA;
Archery;los angeles-1984;individual FITA round men;Men;SILVER;Athlete;USA;
Archery;los angeles-1984;individual FITA round men;Men;BRONZE;Athlete;JPN;
Archery;los angeles-1984;individual FITA round women;Women;GOLD;Athlete;KOR;
Archery;los angeles-1984;individual FITA round women;Women;SILVER;Athlete;CHN;
Archery;los angeles-1984;individual FITA round women;Women;BRONZE;Athlete;KOR;
Gymnastics Rhythmic;los angeles-1984;individual all-round women;Women;GOLD;Athlete;CAN;
Gymnastics Rhythmic;los angeles-1984;individual all-round women;Women;SILVER;Athlete;ROU;
Gymnastics Rhythmic;los angeles-1984;individual all-round women;Women;BRONZE;Athlete;FRG;
Handball;los angeles-1984;handball men;Men;GOLD;GameTeam;YUG;
Handball;los angeles-1984;handball men;Men;SILVER;GameTeam;FRG;
Handball;los angeles-1984;handball men;Men;BRONZE;GameTeam;ROU;
Handball;los angeles-1984;handball women;Women;GOLD;GameTeam;YUG;
Handball;los angeles-1984;handball women;Women;SILVER;GameTeam;KOR;
Handball;los angeles-1984;handball women;Women;BRONZE;GameTeam;CHN;
Biathlon;sarajevo-1984;20km men;Men;GOLD;Athlete;FRG;
Biathlon;sarajevo-1984;20km men;Men;SILVER;Athlete;GDR;
Biathlon;sarajevo-1984;20km men;Men;BRONZE;Athlete;NOR;
Biathlon;sarajevo-1984;10km men;Men;GOLD;Athlete;NOR;
Biathlon;sarajevo-1984;10km men;Men;SILVER;Athlete;FRG;
Biathlon;sarajevo-1984;10km men;Men;BRONZE;Athlete;GDR;
Biathlon;sarajevo-1984;4x75km relay men;Men;GOLD;GameTeam;URS;
Biathlon;sarajevo-1984;4x75km relay men;Men;SILVER;GameTeam;NOR;
Biathlon;sarajevo-1984;4x75km relay men;Men;BRONZE;GameTeam;FRG;
Luge;sarajevo-1984;Doubles mixed;Open;GOLD;GameTeam;FRG;
Luge;sarajevo-1984;Doubles mixed;Open;GOLD;GameTeam;FRG;
Luge;sarajevo-1984;Doubles mixed;Open;SILVER;GameTeam;URS;
Luge;sarajevo-1984;Doubles mixed;Open;SILVER;GameTeam;URS;
Luge;sarajevo-1984;Doubles mixed;Open;BRONZE;GameTeam;GDR;
Luge;sarajevo-1984;Doubles mixed;Open;BRONZE;GameTeam;GDR;
Luge;sarajevo-1984;Singles men;Men;GOLD;Athlete;ITA;
Luge;sarajevo-1984;Singles men;Men;SILVER;Athlete;URS;
Luge;sarajevo-1984;Singles men;Men;BRONZE;Athlete;URS;
Luge;sarajevo-1984;Singles women;Women;GOLD;Athlete;GDR;
Luge;sarajevo-1984;Singles women;Women;SILVER;Athlete;GDR;
Luge;sarajevo-1984;Singles women;Women;BRONZE;Athlete;GDR;
Nordic Combined;sarajevo-1984;Individual men;Men;GOLD;Athlete;NOR;
Nordic Combined;sarajevo-1984;Individual men;Men;SILVER;Athlete;FIN;
Nordic Combined;sarajevo-1984;Individual men;Men;BRONZE;Athlete;FIN;
Alpine Skiing;sarajevo-1984;downhill women;Women;GOLD;Athlete;SUI;
Alpine Skiing;sarajevo-1984;downhill women;Women;SILVER;Athlete;SUI;
Alpine Skiing;sarajevo-1984;downhill women;Women;BRONZE;Athlete;TCH;
Alpine Skiing;sarajevo-1984;giant slalom women;Women;GOLD;Athlete;USA;
Alpine Skiing;sarajevo-1984;giant slalom women;Women;SILVER;Athlete;USA;
Alpine Skiing;sarajevo-1984;giant slalom women;Women;BRONZE;Athlete;FRA;
Alpine Skiing;sarajevo-1984;giant slalom men;Men;GOLD;Athlete;SUI;
Alpine Skiing;sarajevo-1984;giant slalom men;Men;SILVER;Athlete;YUG;
Alpine Skiing;sarajevo-1984;giant slalom men;Men;BRONZE;Athlete;LIE;
Alpine Skiing;sarajevo-1984;downhill men;Men;GOLD;Athlete;USA;
Alpine Skiing;sarajevo-1984;downhill men;Men;SILVER;Athlete;SUI;
Alpine Skiing;sarajevo-1984;downhill men;Men;BRONZE;Athlete;AUT;
Alpine Skiing;sarajevo-1984;slalom men;Men;GOLD;Athlete;USA;
Alpine Skiing;sarajevo-1984;slalom men;Men;SILVER;Athlete;USA;
Alpine Skiing;sarajevo-1984;slalom men;Men;BRONZE;Athlete;FRA;
Alpine Skiing;sarajevo-1984;slalom women;Women;GOLD;Athlete;ITA;
Alpine Skiing;sarajevo-1984;slalom women;Women;SILVER;Athlete;FRA;
Alpine Skiing;sarajevo-1984;slalom women;Women;BRONZE;Athlete;LIE;
Speed skating;sarajevo-1984;500m women;Women;GOLD;Athlete;GDR;
Speed skating;sarajevo-1984;500m women;Women;SILVER;Athlete;GDR;
Speed skating;sarajevo-1984;500m women;Women;BRONZE;Athlete;URS;
Speed skating;sarajevo-1984;5000m men;Men;GOLD;Athlete;SWE;
Speed skating;sarajevo-1984;5000m men;Men;SILVER;Athlete;URS;
Speed skating;sarajevo-1984;5000m men;Men;BRONZE;Athlete;GDR;
Speed skating;sarajevo-1984;1000m women;Women;GOLD;Athlete;GDR;
Speed skating;sarajevo-1984;1000m women;Women;SILVER;Athlete;GDR;
Speed skating;sarajevo-1984;1000m women;Women;BRONZE;Athlete;URS;
Speed skating;sarajevo-1984;1000m men;Men;GOLD;Athlete;CAN;
Speed skating;sarajevo-1984;1000m men;Men;SILVER;Athlete;URS;
Speed skating;sarajevo-1984;1000m men;Men;BRONZE;Athlete;NOR;
Speed skating;sarajevo-1984;1500m women;Women;GOLD;Athlete;GDR;
